Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,Has_CreditCard,LoanAmount,Loan_Amount_Term,Owns_House,Property_Area,Loan_Status
Female,Yes,2,Not Graduate,Yes,49049.0,32644.8,Yes,284,60,0,Semiurban,N
Other,Yes,3,Graduate,No,52483.0,15020.0,Yes,227,300,1,Rural,Y
Other,No,0,Graduate,No,42913.0,9235.0,Yes,387,300,0,Semiurban,N
Male,No,2,Graduate,No,63934.0,32634.0,Yes,551,240,1,Semiurban,Y
Female,No,0,Not Graduate,Yes,45494.0,9507.0,Yes,271,360,1,Urban,N
Male,Yes,2,Not Graduate,No,33288.0,27884.0,Yes,505,300,1,Urban,N
Other,Yes,0,Not Graduate,Yes,28682.0,5708.0,Yes,408,300,0,Urban,N
Male,Yes,1,Graduate,No,70125.0,24798.0,Yes,459,300,0,Urban,N
Male,No,1,Graduate,No,33809.0,4531.0,Yes,654,120,1,Rural,Y
Female,No,0,Graduate,Yes,54742.0,31782.0,Yes,607,300,1,Urban,N
Female,Yes,1,Not Graduate,Yes,62584.0,45382.0,Yes,511,120,0,Semiurban,Y
Other,Yes,0,Graduate,Yes,11803.0,29904.0,Yes,240,180,0,Urban,N
Male,No,0,Graduate,No,55572.0,18537.0,Yes,194,240,0,Rural,N
Male,Yes,3,Not Graduate,No,63538.0,35467.0,Yes,393,240,1,Rural,Y
Male,Yes,3,Graduate,Yes,53608.0,19704.0,Yes,665,60,0,Urban,Y
Other,Yes,1,Graduate,Yes,46153.0,566.0,Yes,625,60,0,Urban,N
Other,No,3,Not Graduate,Yes,51657.0,25205.0,Yes,206,120,0,Urban,N
Female,Yes,3,Not Graduate,Yes,12529.0,32605.0,Yes,357,360,1,Urban,N
Female,Yes,0,Not Graduate,Yes,51208.0,31058.4,Yes,177,60,1,Semiurban,Y
Female,Yes,2,Not Graduate,No,40265.0,10709.0,Yes,73,60,0,Semiurban,N
Male,Yes,0,Not Graduate,No,7583.0,17108.0,Yes,174,120,0,Rural,N
Female,No,0,Graduate,Yes,29690.0,34232.0,Yes,150,60,0,Urban,N
Male,No,1,Graduate,No,13328.0,25883.0,Yes,100,360,0,Semiurban,N
Female,Yes,2,Not Graduate,Yes,19238.0,15120.0,Yes,307,240,0,Urban,N
Other,No,3,Not Graduate,Yes,42113.0,42914.0,Yes,217,180,0,Semiurban,Y
Female,Yes,3,Graduate,Yes,59235.0,45754.0,Yes,154,180,1,Rural,Y
Other,No,0,Not Graduate,Yes,24682.0,46798.0,Yes,630,120,1,Rural,Y
Male,Yes,0,Not Graduate,No,50442.0,48786.0,Yes,84,60,0,Urban,N
Female,No,0,Graduate,Yes,74188.0,38382.0,Yes,477,120,1,Urban,Y
Male,No,0,Graduate,No,19761.0,20207.0,Yes,388,120,1,Urban,Y
Other,No,3,Not Graduate,No,65188.0,32921.0,Yes,202,120,0,Semiurban,N
Other,Yes,0,Not Graduate,No,14176.0,39227.0,Yes,555,240,1,Semiurban,Y
Other,Yes,3,Graduate,No,60498.0,29995.0,Yes,129,300,1,Rural,Y
Male,Yes,0,Not Graduate,Yes,51329.0,44471.0,Yes,80,240,0,Semiurban,N
Male,No,2,Graduate,No,28639.0,20450.0,Yes,274,180,1,Urban,Y
Male,Yes,2,Graduate,Yes,70752.0,33578.0,Yes,258,180,0,Rural,N
Male,Yes,0,Not Graduate,Yes,30415.0,49302.0,Yes,229,180,0,Urban,N
Other,Yes,0,Graduate,No,35657.0,8137.0,Yes,468,300,1,Semiurban,N
Other,Yes,1,Graduate,Yes,41217.0,15765.0,Yes,546,300,0,Semiurban,Y
Female,Yes,2,Graduate,Yes,55622.0,26798.0,Yes,354,360,1,Urban,Y
Female,Yes,3,Not Graduate,No,20900.0,9270.0,Yes,363,300,1,Urban,Y
Male,No,2,Not Graduate,No,14242.0,778.0,Yes,383,180,1,Rural,Y
Other,No,3,Not Graduate,No,40191.0,46390.0,Yes,113,300,1,Semiurban,Y
Other,Yes,0,Graduate,Yes,50601.0,20633.0,Yes,357,300,0,Semiurban,N
Other,No,2,Graduate,Yes,67930.0,40435.0,Yes,89,300,0,Rural,N
Female,No,2,Not Graduate,No,20910.0,14307.0,Yes,292,120,1,Rural,N
Female,Yes,1,Graduate,No,17978.0,37364.0,Yes,410,60,0,Semiurban,N
Other,Yes,1,Graduate,Yes,52940.0,7357.0,Yes,294,60,0,Rural,N
Other,No,2,Not Graduate,Yes,16606.0,2553.0,Yes,658,300,0,Semiurban,N
Other,Yes,2,Graduate,No,35031.0,28820.0,Yes,194,120,0,Semiurban,N
Female,No,2,Graduate,Yes,10421.0,20487.0,Yes,617,180,0,Rural,N
Other,No,3,Graduate,Yes,58729.0,13971.0,Yes,79,360,0,Rural,N
Other,No,0,Graduate,No,5548.0,22188.0,Yes,669,240,1,Rural,N
Male,Yes,1,Graduate,No,10252.0,12880.0,Yes,477,60,1,Semiurban,N
Male,No,0,Graduate,Yes,50624.0,31310.0,Yes,431,360,0,Rural,N
Female,Yes,1,Not Graduate,Yes,73144.0,4564.0,Yes,502,240,1,Semiurban,Y
Other,Yes,1,Not Graduate,Yes,9745.0,39232.0,Yes,665,60,0,Urban,N
Other,Yes,1,Graduate,Yes,38830.0,23099.0,Yes,230,180,0,Rural,N
Male,Yes,2,Not Graduate,No,41049.0,29122.0,Yes,547,120,0,Semiurban,Y
Female,Yes,1,Not Graduate,Yes,40530.0,20062.0,Yes,688,300,1,Semiurban,Y
Male,No,0,Not Graduate,No,33222.0,35673.8,Yes,247,120,1,Semiurban,Y
Male,Yes,1,Graduate,Yes,35166.2,12415.0,Yes,392,240,1,Rural,Y
Male,Yes,0,Not Graduate,No,36734.0,3705.0,Yes,82,60,1,Rural,Y
Male,Yes,1,Graduate,Yes,58228.0,36126.0,Yes,383,300,1,Urban,Y
Other,Yes,1,Not Graduate,Yes,60707.0,9044.0,Yes,283,240,0,Rural,N
Other,Yes,2,Not Graduate,No,26565.0,36950.0,Yes,597,240,1,Urban,N
Male,No,0,Graduate,Yes,47054.0,20349.0,Yes,579,60,1,Urban,N
Female,Yes,1,Graduate,No,69045.0,37397.0,Yes,315,360,0,Urban,N
Female,No,0,Not Graduate,No,60647.0,22717.0,Yes,344,360,1,Rural,Y
Female,Yes,1,Not Graduate,Yes,61312.0,22041.0,Yes,489,60,1,Urban,Y
Male,No,3,Not Graduate,Yes,45398.0,4474.0,Yes,610,60,0,Rural,N
Other,No,2,Not Graduate,Yes,63865.0,8647.0,Yes,619,240,1,Rural,Y
Female,No,0,Graduate,No,35408.0,14190.0,Yes,381,180,1,Rural,Y
Male,No,2,Graduate,Yes,67225.0,39943.0,Yes,200,120,0,Rural,Y
Female,Yes,3,Not Graduate,Yes,6500.0,45373.0,Yes,696,360,0,Rural,N
Female,Yes,3,Graduate,No,54351.0,14669.0,Yes,350,300,1,Semiurban,Y
Male,No,3,Not Graduate,No,15546.0,32997.0,Yes,394,240,0,Rural,Y
Other,No,0,Graduate,No,56053.0,33779.0,Yes,360,120,1,Rural,Y
Other,Yes,3,Graduate,No,43526.0,45563.0,Yes,685,60,1,Urban,Y
Male,No,0,Graduate,Yes,41153.0,32723.0,Yes,232,120,1,Urban,Y
Other,No,0,Not Graduate,No,3229.0,37787.0,Yes,196,240,1,Urban,Y
Male,No,1,Graduate,No,54638.0,36245.0,Yes,670,120,1,Urban,Y
Male,Yes,0,Graduate,Yes,27725.0,15304.0,Yes,199,180,1,Urban,Y
Male,No,3,Not Graduate,Yes,36677.0,17143.0,Yes,316,240,1,Urban,Y
Other,Yes,0,Not Graduate,No,53129.0,42750.0,Yes,539,60,1,Rural,Y
Male,Yes,0,Not Graduate,Yes,34879.0,34134.0,Yes,180,120,1,Rural,Y
Female,Yes,2,Graduate,Yes,7717.0,24900.0,Yes,196,120,1,Urban,N
Other,No,3,Graduate,No,8189.0,166.0,Yes,652,60,0,Semiurban,N
Other,No,0,Graduate,Yes,4865.0,20048.0,Yes,424,360,0,Semiurban,N
Other,Yes,1,Graduate,No,7540.0,7350.0,Yes,534,120,0,Rural,N
Other,Yes,0,Graduate,Yes,60441.0,29510.0,Yes,553,120,1,Rural,Y
Female,Yes,0,Graduate,Yes,40582.0,38463.0,Yes,553,360,0,Semiurban,Y
Other,No,2,Not Graduate,Yes,22906.0,30534.0,Yes,268,240,1,Semiurban,Y
Other,No,3,Graduate,Yes,23802.0,44587.0,Yes,544,360,0,Urban,Y
Male,Yes,3,Graduate,No,67761.0,25748.0,Yes,595,300,1,Semiurban,Y
Other,Yes,1,Graduate,No,60276.0,41731.0,Yes,60,300,0,Urban,Y
Female,No,1,Not Graduate,Yes,72721.0,927.0,Yes,310,180,0,Rural,N
Female,Yes,1,Graduate,Yes,39994.0,48950.0,Yes,120,120,1,Rural,Y
Female,No,0,Not Graduate,Yes,10692.0,11100.0,Yes,213,60,0,Urban,N
Female,No,0,Graduate,No,61396.0,13243.0,Yes,310,300,0,Rural,N
Other,Yes,1,Not Graduate,Yes,23412.4,30778.0,Yes,694,240,1,Rural,N
Other,Yes,3,Not Graduate,No,6157.0,41565.0,Yes,460,240,1,Urban,Y
Female,No,3,Not Graduate,Yes,37873.0,12098.0,Yes,465,60,1,Semiurban,Y
Female,No,1,Graduate,No,40944.0,47186.0,Yes,394,300,0,Rural,N
Other,No,2,Not Graduate,No,31220.6,47652.0,Yes,283,360,0,Semiurban,N
Female,No,3,Graduate,Yes,34678.0,46558.0,Yes,64,60,0,Semiurban,N
Male,No,3,Not Graduate,No,22282.0,31244.0,Yes,666,180,1,Rural,N
Female,Yes,1,Graduate,Yes,58008.0,25577.0,Yes,403,360,1,Semiurban,Y
Female,No,3,Not Graduate,No,15793.0,20357.0,Yes,532,180,1,Rural,Y
Male,No,0,Not Graduate,No,29542.0,413.0,Yes,487,60,0,Rural,Y
Male,No,0,Graduate,Yes,42814.0,29386.0,Yes,69,300,0,Urban,N
Other,Yes,3,Not Graduate,No,18637.0,22312.0,Yes,521,360,0,Rural,N
Other,Yes,0,Graduate,Yes,52757.0,18398.0,Yes,211,300,0,Urban,N
Male,No,2,Not Graduate,No,51179.0,42447.0,Yes,688,180,1,Urban,Y
Male,No,3,Not Graduate,Yes,12256.0,8718.0,Yes,83,240,0,Urban,Y
Other,Yes,1,Graduate,No,57947.0,0.0,Yes,164,60,0,Urban,Y
Female,Yes,0,Graduate,No,3517.0,41230.0,Yes,479,360,0,Urban,N
Male,Yes,2,Graduate,Yes,17676.0,35299.0,Yes,70,300,1,Semiurban,Y
Other,Yes,2,Not Graduate,No,55959.0,17455.0,Yes,216,180,0,Urban,N
Female,No,0,Graduate,Yes,13781.0,47078.0,Yes,345,240,0,Urban,N
Male,Yes,2,Graduate,Yes,67758.0,15542.0,Yes,221,360,1,Semiurban,Y
Female,No,3,Not Graduate,No,28678.0,11770.0,Yes,213,180,1,Urban,N
Other,No,2,Graduate,Yes,73328.0,47773.0,Yes,266,360,0,Semiurban,N
Male,Yes,0,Graduate,Yes,52962.0,34763.0,Yes,248,360,1,Semiurban,Y
Female,Yes,2,Not Graduate,Yes,48528.0,3577.0,Yes,99,120,0,Urban,N
Male,Yes,0,Not Graduate,Yes,11268.0,47675.0,Yes,547,300,1,Rural,Y
Female,Yes,0,Not Graduate,Yes,21693.0,34477.0,Yes,491,120,0,Rural,N
Other,No,2,Not Graduate,Yes,28601.0,14322.0,Yes,379,360,1,Urban,Y
Other,No,0,Not Graduate,No,72975.0,38885.0,Yes,379,180,0,Rural,N
Male,No,0,Graduate,Yes,51139.0,8528.0,Yes,343,300,1,Urban,Y
Female,Yes,1,Not Graduate,Yes,16227.0,7970.0,Yes,329,180,1,Urban,N
Male,No,3,Not Graduate,No,46701.0,17139.0,Yes,413,180,0,Semiurban,Y
Male,Yes,0,Not Graduate,Yes,74925.0,31864.0,Yes,620,60,1,Urban,Y
Female,No,3,Graduate,Yes,65425.0,43561.0,Yes,222,240,0,Urban,N
Female,Yes,1,Graduate,Yes,48229.0,9911.0,Yes,203,360,1,Rural,Y
Female,No,1,Graduate,No,28268.0,7212.0,Yes,541,180,0,Semiurban,Y
Other,No,1,Graduate,No,65448.0,34867.0,Yes,644,360,1,Semiurban,Y
Male,Yes,1,Not Graduate,Yes,69868.0,33180.0,Yes,316,120,0,Rural,Y
Male,No,3,Not Graduate,Yes,14229.0,28188.0,Yes,689,60,0,Urban,Y
Other,No,2,Not Graduate,No,48292.0,17941.2,Yes,467,60,0,Semiurban,Y
Other,Yes,3,Not Graduate,No,42934.0,16146.0,Yes,492,180,0,Rural,N
Other,Yes,0,Graduate,Yes,28820.0,2993.0,Yes,562,60,0,Semiurban,Y
Other,Yes,3,Graduate,Yes,68873.0,11654.0,Yes,461,360,0,Urban,N
Male,Yes,0,Graduate,No,39062.0,246.0,Yes,64,240,0,Rural,Y
Other,No,0,Not Graduate,Yes,52488.0,44738.0,Yes,129,300,0,Urban,N
Male,Yes,2,Not Graduate,No,16445.0,39745.0,Yes,593,120,1,Semiurban,Y
Male,No,1,Not Graduate,No,4867.0,24987.0,Yes,600,120,1,Rural,Y
Male,No,2,Not Graduate,Yes,69030.0,30235.0,Yes,289,240,0,Urban,N
Female,Yes,2,Graduate,Yes,7642.0,13656.0,Yes,634,180,0,Semiurban,N
Male,No,3,Not Graduate,No,11352.0,15178.0,Yes,654,120,1,Urban,N
Male,No,3,Graduate,No,5036.0,28906.0,Yes,138,120,1,Urban,N
Female,Yes,0,Graduate,Yes,67092.0,2689.0,Yes,303,300,0,Rural,Y
Male,No,3,Graduate,Yes,17722.0,33355.0,Yes,188,240,1,Urban,Y
Other,Yes,0,Graduate,Yes,51324.0,1468.0,Yes,339,240,1,Semiurban,Y
Other,Yes,0,Graduate,Yes,19186.0,232.0,Yes,355,360,0,Semiurban,Y
Male,Yes,1,Graduate,No,62085.0,39653.0,Yes,221,240,1,Semiurban,Y
Female,No,1,Graduate,No,61897.0,14232.0,Yes,575,60,0,Semiurban,N
Other,No,2,Not Graduate,Yes,5281.0,23524.0,Yes,377,300,1,Urban,N
Female,No,1,Not Graduate,No,45828.0,34654.0,Yes,202,60,1,Semiurban,Y
Female,No,0,Graduate,Yes,4601.0,17571.8,Yes,227,240,1,Rural,N
Other,Yes,3,Not Graduate,No,47787.0,24464.0,Yes,656,360,0,Urban,N
Female,No,1,Not Graduate,No,4299.0,25519.0,Yes,465,300,0,Rural,Y
Other,Yes,1,Not Graduate,Yes,61054.0,25483.0,Yes,360,120,1,Semiurban,Y
Female,No,1,Not Graduate,Yes,17794.0,2748.0,Yes,639,180,1,Rural,Y
Other,No,1,Graduate,Yes,56319.0,43485.0,Yes,293,120,1,Semiurban,N
Male,No,0,Not Graduate,Yes,19026.0,1600.0,Yes,458,360,0,Urban,N
Other,No,0,Graduate,No,21430.0,43059.0,Yes,269,300,1,Rural,N
Other,No,2,Graduate,No,50785.0,49697.0,Yes,485,120,1,Urban,Y
Other,No,2,Not Graduate,No,6332.0,43648.0,Yes,676,60,1,Urban,N
Female,No,2,Graduate,No,36871.0,29027.0,Yes,173,120,1,Rural,Y
Male,No,1,Graduate,Yes,71713.0,37698.0,Yes,287,180,1,Rural,Y
Other,No,3,Not Graduate,Yes,31170.0,5729.0,Yes,669,60,1,Rural,N
Female,Yes,1,Not Graduate,Yes,66455.0,38329.0,Yes,455,120,1,Semiurban,Y
Male,No,0,Graduate,No,41809.0,45932.0,Yes,608,120,0,Rural,N
Male,Yes,2,Not Graduate,Yes,42828.0,15066.0,Yes,247,120,0,Rural,Y
Male,No,3,Graduate,Yes,48329.0,18020.0,Yes,612,360,0,Rural,N
Male,Yes,0,Graduate,No,66206.0,13430.0,Yes,631,300,1,Urban,Y
Other,Yes,2,Graduate,No,27708.0,40344.0,Yes,136,240,0,Semiurban,N
Female,Yes,2,Not Graduate,No,66756.0,3144.0,Yes,382,60,1,Semiurban,Y
Female,Yes,3,Graduate,Yes,65809.0,44480.0,Yes,480,240,0,Semiurban,N
Female,No,2,Graduate,No,7089.0,39735.0,Yes,419,60,1,Rural,Y
Male,Yes,1,Not Graduate,Yes,33788.0,30166.0,Yes,93,240,1,Semiurban,Y
Male,No,2,Not Graduate,Yes,18840.0,49307.0,Yes,346,120,1,Semiurban,Y
Male,Yes,3,Not Graduate,Yes,58714.0,41893.0,Yes,299,180,1,Rural,Y
Male,No,3,Not Graduate,Yes,70794.0,25151.0,Yes,471,240,0,Rural,N
Male,Yes,1,Graduate,No,58509.0,37111.0,Yes,522,60,0,Rural,N
Female,Yes,3,Not Graduate,No,13768.0,42411.0,Yes,322,60,0,Urban,N
Female,Yes,2,Not Graduate,No,67684.0,20932.0,Yes,222,240,1,Semiurban,Y
Other,Yes,3,Not Graduate,Yes,50999.0,38006.0,Yes,285,120,0,Rural,N
Male,No,3,Not Graduate,Yes,21167.0,39604.0,Yes,95,180,0,Semiurban,N
Male,Yes,3,Not Graduate,No,53245.0,13196.0,Yes,441,120,0,Urban,Y
Other,Yes,1,Graduate,No,51505.0,939.0,Yes,282,240,0,Rural,N
Male,No,1,Not Graduate,No,8117.0,11651.0,Yes,466,60,0,Urban,N
Male,No,0,Graduate,No,43706.0,9285.0,Yes,315,360,0,Semiurban,Y
Other,Yes,1,Not Graduate,No,17922.0,27077.0,Yes,232,240,1,Semiurban,N
Other,No,1,Not Graduate,No,60861.0,4362.0,Yes,406,360,0,Semiurban,N
Other,Yes,2,Not Graduate,Yes,28317.0,47834.0,Yes,188,300,1,Semiurban,N
Other,No,0,Not Graduate,No,74656.0,44733.0,Yes,596,180,1,Semiurban,Y
Female,Yes,2,Not Graduate,No,5477.0,24319.0,Yes,554,60,0,Semiurban,N
Female,No,1,Not Graduate,No,9137.0,25786.0,Yes,531,300,0,Rural,N
Male,No,1,Not Graduate,No,38644.0,19682.0,Yes,401,120,1,Rural,Y
Male,No,0,Not Graduate,Yes,41597.0,49212.0,Yes,391,240,1,Urban,N
Male,Yes,0,Not Graduate,No,11595.0,2215.0,Yes,693,300,0,Urban,N
Male,Yes,3,Not Graduate,Yes,28902.0,6275.0,Yes,122,180,0,Rural,Y
Female,Yes,1,Not Graduate,Yes,49261.0,43791.0,Yes,212,360,1,Semiurban,Y
Other,Yes,1,Not Graduate,Yes,9686.0,4817.0,Yes,272,360,0,Semiurban,N
Female,No,2,Graduate,No,46109.0,20486.0,Yes,234,120,0,Rural,N
Male,No,3,Not Graduate,No,66039.0,12810.0,Yes,144,120,1,Semiurban,Y
Female,No,1,Graduate,Yes,62737.0,38599.0,Yes,358,240,1,Urban,Y
Other,Yes,2,Graduate,Yes,54802.0,49402.0,Yes,197,300,1,Semiurban,N
Other,Yes,0,Not Graduate,No,53029.0,15027.0,Yes,368,240,1,Semiurban,Y
Female,Yes,2,Graduate,Yes,37654.0,30335.0,Yes,228,360,0,Urban,N
Female,No,1,Not Graduate,Yes,69839.0,7429.0,Yes,340,360,0,Urban,N
Female,Yes,2,Not Graduate,No,53892.0,18551.0,Yes,671,60,1,Rural,Y
Male,Yes,2,Graduate,No,67936.0,22575.0,Yes,546,300,0,Semiurban,N
Female,No,3,Not Graduate,Yes,29474.0,11332.0,Yes,350,240,1,Urban,N
Female,No,3,Graduate,Yes,41886.0,30584.0,Yes,210,120,0,Urban,Y
Female,Yes,0,Graduate,No,17426.0,42245.0,Yes,110,300,0,Urban,Y
Other,No,3,Not Graduate,No,36335.0,15077.0,Yes,121,60,0,Urban,N
Other,Yes,2,Graduate,No,33541.0,42747.0,Yes,486,120,1,Urban,Y
Male,No,3,Graduate,Yes,7965.0,17852.0,Yes,531,300,1,Urban,Y
Male,No,1,Not Graduate,No,68704.0,6600.0,Yes,164,120,1,Rural,Y
Other,No,2,Graduate,Yes,47124.0,4814.0,Yes,255,180,1,Semiurban,Y
Other,Yes,2,Not Graduate,Yes,71207.0,44397.0,Yes,383,360,0,Semiurban,N
Other,Yes,2,Not Graduate,No,19762.0,5044.0,Yes,355,60,1,Semiurban,N
Female,Yes,1,Not Graduate,No,32904.0,16411.0,Yes,603,300,0,Semiurban,N
Female,No,2,Not Graduate,No,40145.0,24282.0,Yes,581,60,1,Semiurban,Y
Other,No,3,Graduate,No,17213.0,41860.0,Yes,653,180,1,Semiurban,N
Female,No,1,Not Graduate,Yes,35961.0,41808.0,Yes,629,300,0,Semiurban,N
Female,No,2,Graduate,Yes,27839.0,100.0,Yes,184,360,0,Rural,N
Male,Yes,3,Graduate,Yes,32942.0,15383.0,Yes,627,60,1,Urban,Y
Other,Yes,3,Not Graduate,Yes,33325.0,20894.0,Yes,200,360,0,Urban,N
Other,Yes,0,Not Graduate,No,13207.0,36008.0,Yes,597,120,1,Urban,Y
Female,No,3,Not Graduate,Yes,73152.0,48616.0,Yes,189,60,0,Rural,N
Other,No,3,Graduate,No,17814.0,11509.0,Yes,456,360,1,Urban,N
Male,Yes,0,Not Graduate,No,20684.0,46915.0,Yes,539,60,1,Rural,N
Male,No,0,Graduate,Yes,38968.0,32766.0,Yes,254,60,1,Rural,Y
Male,Yes,1,Not Graduate,Yes,6373.0,1488.0,Yes,344,360,0,Rural,N
Other,No,3,Not Graduate,Yes,18178.0,34221.0,Yes,631,360,1,Rural,Y
Other,No,1,Graduate,Yes,28956.0,8084.0,Yes,233,240,0,Urban,Y
Other,Yes,1,Graduate,Yes,67683.0,28692.0,Yes,67,240,1,Semiurban,Y
Other,Yes,2,Not Graduate,No,43692.0,29307.0,Yes,432,360,1,Urban,Y
Other,No,1,Not Graduate,No,47119.0,44400.0,Yes,620,60,1,Rural,N
Male,Yes,1,Not Graduate,Yes,7991.0,37327.0,Yes,670,60,1,Rural,Y
Female,Yes,1,Graduate,Yes,8202.0,6240.0,Yes,692,240,1,Rural,N
Male,No,1,Not Graduate,Yes,23316.0,7817.0,Yes,591,300,1,Urban,Y
Other,No,0,Not Graduate,Yes,32695.0,34283.0,Yes,557,60,1,Semiurban,Y
Other,No,0,Graduate,No,60132.0,15964.0,Yes,291,240,0,Semiurban,N
Male,No,2,Graduate,No,96100.0,27742.0,Yes,140,180,0,Rural,N
Other,No,2,Not Graduate,Yes,44572.0,34195.0,Yes,51,240,0,Semiurban,N
Female,No,0,Not Graduate,Yes,42583.4,6085.0,Yes,658,120,0,Semiurban,N
Other,No,1,Graduate,No,69156.0,32391.0,Yes,514,60,0,Rural,Y
Female,Yes,0,Graduate,Yes,18335.0,30541.0,Yes,334,360,1,Urban,N
Female,No,2,Not Graduate,Yes,5602.0,44164.0,Yes,53,180,1,Urban,N
Other,No,2,Graduate,Yes,58625.0,47157.0,Yes,287,360,0,Semiurban,N
Male,Yes,1,Graduate,No,64255.0,17397.0,Yes,601,180,0,Rural,N
Female,No,0,Not Graduate,Yes,63261.0,40047.0,Yes,488,300,1,Rural,Y
Male,No,3,Graduate,No,18903.0,36994.0,Yes,439,300,1,Rural,Y
Female,Yes,2,Graduate,Yes,14309.0,41379.0,Yes,378,240,0,Urban,Y
Other,No,0,Graduate,Yes,38483.0,3349.0,Yes,290,360,1,Semiurban,N
Other,Yes,1,Graduate,No,11070.0,47879.0,Yes,664,240,1,Rural,N
Female,No,1,Graduate,Yes,36217.0,38844.0,Yes,544,120,0,Urban,N
Other,Yes,3,Graduate,No,64305.0,12157.0,Yes,110,240,0,Urban,Y
Female,Yes,2,Not Graduate,No,51225.6,37955.0,Yes,111,60,0,Urban,N
Other,No,3,Not Graduate,Yes,36837.0,13885.0,Yes,501,60,1,Rural,Y
Male,Yes,3,Not Graduate,No,7017.0,42386.0,Yes,326,240,0,Semiurban,Y
Other,Yes,3,Not Graduate,No,32420.0,7018.0,Yes,208,240,1,Rural,Y
Male,No,3,Graduate,Yes,16582.0,20654.0,Yes,288,180,0,Urban,N
Other,No,1,Not Graduate,Yes,53551.0,13591.0,Yes,92,180,0,Urban,Y
Male,Yes,2,Graduate,Yes,13985.0,8655.0,Yes,462,120,0,Semiurban,N
Other,No,3,Not Graduate,No,9375.0,389.0,Yes,488,360,0,Urban,N
Male,Yes,2,Graduate,Yes,18805.0,39659.0,Yes,363,300,1,Urban,N
Female,Yes,1,Not Graduate,Yes,20107.0,16519.0,Yes,201,360,0,Urban,N
Female,No,1,Graduate,Yes,45401.0,35224.0,Yes,129,300,0,Semiurban,N
Male,No,0,Not Graduate,Yes,102886.8,18655.0,Yes,186,180,0,Urban,N
Other,Yes,0,Not Graduate,No,19470.0,23497.0,Yes,499,240,0,Rural,N
Male,No,2,Not Graduate,Yes,27081.0,25194.0,Yes,435,60,0,Urban,N
Other,No,0,Not Graduate,Yes,9846.0,9768.0,Yes,432,120,0,Urban,Y
Female,Yes,3,Not Graduate,Yes,72685.0,28345.0,Yes,214,120,1,Urban,Y
Other,Yes,2,Graduate,Yes,32925.0,11117.0,Yes,351,60,0,Urban,N
Female,Yes,1,Not Graduate,Yes,56989.0,38274.0,Yes,97,120,0,Rural,N
Other,Yes,1,Graduate,No,71748.0,9395.0,Yes,176,360,0,Rural,N
Other,Yes,3,Not Graduate,Yes,72458.0,9913.0,Yes,417,180,1,Rural,Y
Other,Yes,0,Not Graduate,Yes,50697.0,8785.0,Yes,697,180,1,Rural,Y
Male,No,2,Not Graduate,No,25694.0,11952.0,Yes,81,240,1,Rural,Y
Male,Yes,2,Graduate,Yes,9042.0,41565.0,Yes,556,60,0,Semiurban,Y
Female,No,3,Not Graduate,No,11013.0,22404.0,Yes,662,60,0,Rural,N
Male,Yes,2,Graduate,No,45446.0,14451.0,Yes,250,240,1,Rural,Y
Female,No,3,Graduate,No,55679.0,30964.0,Yes,117,300,0,Semiurban,N
Male,Yes,2,Graduate,Yes,61068.0,34074.0,Yes,77,180,1,Urban,Y
Other,No,1,Graduate,Yes,6754.0,5332.0,Yes,449,120,0,Rural,N
Female,Yes,2,Not Graduate,No,14187.0,26263.0,Yes,106,60,1,Semiurban,Y
Female,Yes,2,Graduate,No,40133.0,38565.0,Yes,252,240,0,Urban,N
Male,Yes,2,Graduate,No,69082.0,47554.0,Yes,616,300,1,Rural,Y
Female,Yes,0,Not Graduate,No,39497.0,20367.0,Yes,132,120,0,Semiurban,N
Female,No,0,Graduate,No,58036.0,11918.0,Yes,667,120,1,Urban,Y
Other,No,3,Graduate,Yes,51455.0,42008.0,Yes,300,240,0,Semiurban,N
Female,No,0,Graduate,No,7516.0,18119.0,Yes,391,240,0,Rural,N
Other,No,2,Not Graduate,Yes,69795.0,19743.0,Yes,472,240,1,Urban,Y
Male,No,2,Graduate,No,26376.0,8876.0,Yes,488,180,1,Urban,N
Female,Yes,0,Graduate,No,71045.0,6327.0,Yes,463,60,0,Urban,N
Other,Yes,0,Graduate,Yes,47968.0,47354.0,Yes,182,60,1,Rural,Y
Male,Yes,2,Not Graduate,No,15264.0,26914.0,Yes,478,360,1,Urban,N
Female,No,3,Not Graduate,No,29365.0,28006.0,Yes,317,60,1,Urban,N
Male,Yes,0,Graduate,No,27459.0,10863.0,Yes,156,180,1,Rural,N
Male,Yes,3,Not Graduate,Yes,50529.2,33072.0,Yes,115,360,1,Rural,Y
Other,No,2,Not Graduate,Yes,72205.0,2397.0,Yes,101,300,0,Urban,N
Male,No,3,Graduate,No,59350.0,15698.0,Yes,337,360,0,Urban,N
Female,Yes,0,Graduate,Yes,19588.0,22451.0,Yes,281,180,0,Urban,Y
Female,Yes,0,Graduate,No,18040.0,35294.0,Yes,212,180,0,Semiurban,Y
Other,No,3,Not Graduate,No,41187.4,46544.0,Yes,290,60,0,Urban,Y
Female,Yes,0,Graduate,No,33759.0,39927.0,Yes,439,360,0,Semiurban,N
Female,Yes,1,Not Graduate,Yes,40031.0,12417.0,Yes,71,360,1,Urban,Y
Female,Yes,2,Not Graduate,No,59989.0,32954.0,Yes,542,60,1,Rural,Y
